#Virtual Template Bank
#Produced in January 2023 by Florian Aubin, using the Hybrid Code and the L1 expected O4 PSD
#Sorted by HF, and then LF, durations and formatted by Florian Aubin
#BNS (Mtot < 4) minimal match: 0.98, BBH seed (Q < 3) minimal match: 0.98, Full bank minimal match: 0.965
#Here are all the VTs that must be run on 1 band. The selection criteria are: peak frequency of the VT OR the RT LF < 80 Hz, OR RT HF duration < 20 ms. It is advised to run these VTs with a larger autochi2 window (~300 ms)
!id m1 m2 spin1z spin2z duration fpeak fRD
2332 49.494417 1.253877 -0.419617 0.0 12.4535064138 160.427945068 216.963936271
2333 48.426556 1.223895 -0.547918 0.0 12.453236085 158.536492077 214.91766573
2334 48.527678 1.006823 -0.990833 0.0 12.4524693685 141.939370945 195.150442235
2335 50.350527 1.086021 -0.70607 0.0 12.4514265981 146.531828322 199.334440601
2336 52.779473 1.095676 -0.543095 0.0 12.4507955718 145.693557971 197.274945272
2337 51.458743 1.090975 -0.629031 0.0 12.4472756417 146.174746583 198.382096222
2338 34.688112 1.63785 -0.897918 0.0 12.4465979 203.110696877 278.998013053
2339 50.954041 1.193506 -0.454135 0.0 12.4446365295 154.438302635 208.873379659
2340 50.320374 1.237605 -0.404251 0.0 12.4434342271 158.461655687 214.212291385
2341 48.543191 1.168698 -0.655431 0.0 12.4400144021 153.9066996 209.152599712
2342 32.864727 1.720937 -0.95183 0.0 12.4383717928 211.766749581 291.524692666
2343 35.567911 1.558789 -0.969553 0.0 12.4380372858 194.839153424 268.161545778
2344 51.072385 1.075278 -0.685903 0.0 12.4376447692 145.190192869 197.367203388
2345 47.777765 1.250658 -0.540911 0.0 12.4317313758 160.968009459 218.226658571
2346 50.034222 1.005847 -0.895756 0.0 12.4310128222 140.79916279 192.800477675
2347 36.057184 1.529822 -0.978159 0.0 12.4302922814 191.807556812 264.034872001
2348 33.609605 1.709104 -0.881947 0.0 12.4293848351 210.405262801 289.00533565
2349 50.473915 1.174885 -0.523457 0.0 12.4265938665 153.096418422 207.332904734
2350 36.030826 1.559457 -0.916875 0.0 12.4265325527 194.676931079 267.455947872
2351 49.670214 1.022102 -0.886641 0.0 12.4246740048 142.143102749 194.580790907
2352 52.351457 1.117293 -0.528722 0.0 12.4246214208 147.4273809 199.58475579
2353 50.914447 1.112928 -0.622134 0.0 12.4223572803 147.990898292 200.836636971
2354 50.577739 1.21512 -0.437881 0.0 12.4218308452 156.251246214 211.30072559
2355 47.267197 1.308898 -0.46047 0.0 12.4166295146 166.129209822 224.961849242
2356 49.183128 1.040197 -0.882327 0.0 12.4165524905 143.70184744 196.694331397
2357 53.024531 1.066932 -0.592957 0.0 12.4152389108 143.175453534 194.076795681
2358 45.560262 1.230433 -0.742585 0.0 12.4139681311 160.468661563 218.751301338
2359 34.042805 1.641343 -0.981509 0.0 12.4135870183 203.043811595 279.672064066
2360 50.279115 1.232958 -0.422581 0.0 12.4103140722 157.814133638 213.3909741
2361 39.262255 1.440899 -0.836007 0.0 12.4102276991 182.054293184 249.270326888
2362 48.61224 1.059915 -0.881051 0.0 12.4081153468 145.436792682 199.074661514
2363 48.180483 1.076913 -0.875335 0.0 12.407550535 146.94333477 201.105666282
2364 32.32258 1.763612 -0.943923 0.0 12.3994300696 215.713401816 296.953122689
2365 51.944367 1.139421 -0.512939 0.0 12.3967675415 149.187959885 201.927535372
2366 48.531459 1.300677 -0.399236 0.0 12.3950069644 164.478920746 222.468970205
2367 48.815461 1.177677 -0.628089 0.0 12.3949570437 154.10392012 209.265656947
2368 49.027976 1.276282 -0.416208 0.0 12.3947833471 162.088481883 219.240769063
2369 51.58143 1.173952 -0.465944 0.0 12.3944667479 152.093661222 205.710190665
2370 51.757933 1.089883 -0.625389 0.0 12.3810568196 145.464969199 197.392915716
2371 43.27133 1.289651 -0.805736 0.0 12.3794636221 166.384858903 227.374860239
2372 50.574067 1.238361 -0.401214 0.0 12.3760069051 157.798045869 213.299448808
2373 51.38363 1.072908 -0.682895 0.0 12.3753966668 144.420005035 196.295704684
2374 51.208075 1.194588 -0.45062 0.0 12.3748077253 153.817278344 208.015343012
2375 48.845214 1.017716 -0.959907 0.0 12.3731187932 142.048821839 195.042266764
2376 51.641645 1.059904 -0.694274 0.0 12.3717167824 143.292259355 194.817867765
2377 50.246404 1.103307 -0.692097 0.0 12.3707940827 147.34512962 200.368762784
2378 49.252879 1.002421 -0.964961 0.0 12.3700895187 140.701115717 193.225245877
2379 51.542218 1.162297 -0.496207 0.0 12.3683659035 151.003573548 204.344994949
2380 51.89341 1.047204 -0.705636 0.0 12.3675969563 142.195258885 193.38305367
2381 50.596103 1.145366 -0.587062 0.0 12.3648354211 150.250549634 203.750776648
2382 49.316532 1.28138 -0.394862 0.0 12.3621244828 162.068494459 219.145408629
2383 35.238658 1.589947 -0.962109 0.0 12.3618628054 197.002962174 271.103391806
2384 33.659245 1.71702 -0.880776 0.0 12.3570777886 210.151652372 288.652915775
2385 46.612487 1.133441 -0.878437 0.0 12.355101237 151.781938918 207.801903046
2386 52.622968 1.11793 -0.524928 0.0 12.3547906123 146.812841677 198.731146066
2387 50.830414 1.215961 -0.434733 0.0 12.3534180067 155.606978717 210.412705273
2388 51.259674 1.115857 -0.60976 0.0 12.3442885374 147.457430505 200.042201716
2389 32.545502 1.734853 -0.996135 0.0 12.3407395518 211.719382924 291.885144877
2390 50.835204 1.131518 -0.604935 0.0 12.3397970118 148.867192543 201.950429479
2391 50.135445 1.011899 -0.892412 0.0 12.339318626 140.627764032 192.541807877
2392 34.082729 1.64958 -0.980723 0.0 12.3389459359 202.843381088 279.39326849
2393 42.873498 1.456921 -0.500666 0.0 12.3347532252 181.123938675 245.821305383
2394 49.763954 1.028259 -0.88362 0.0 12.3336796107 141.978434516 194.334036827
2395 45.361427 1.252725 -0.728484 0.0 12.3327210745 161.727510458 220.394897235
2396 50.46184 1.237932 -0.417826 0.0 12.3306152645 157.443019649 212.874228619
2397 52.206986 1.139893 -0.509765 0.0 12.328212403 148.561985245 201.061558661
2398 49.264574 1.046519 -0.879821 0.0 12.3262783442 143.550822062 196.470466242
2399 47.590957 1.113955 -0.855119 0.0 12.323098008 149.490016719 204.462045819
2400 51.830489 1.175573 -0.462126 0.0 12.3224186805 151.5171721 204.911828492
2401 34.952381 1.619295 -0.943761 0.0 12.3219027064 199.458832591 274.349199896
2402 48.280654 1.083103 -0.871983 0.0 12.3186515073 146.756542507 200.826251317
2403 48.700997 1.066203 -0.878205 0.0 12.3185836632 145.271052165 198.827916503
2404 48.71754 1.305525 -0.394366 0.0 12.317112901 164.065833081 221.895819509
2405 52.780404 1.118967 -0.521481 0.0 12.3141447358 146.507021679 198.299841274
2406 46.09635 1.155645 -0.879977 0.0 12.3059462569 153.428148396 210.08692297
2407 51.46132 1.195917 -0.446969 0.0 12.3041607319 153.210505539 207.176676214
2408 49.478972 1.141598 -0.675957 0.0 12.3027647306 150.228512892 204.234462433
2409 45.572675 1.315542 -0.590997 0.0 12.3019526179 166.577330152 226.223028333
2410 51.804541 1.162484 -0.4934 0.0 12.3007599061 150.351199449 203.444897456
2411 34.454235 1.676499 -0.886556 0.0 12.299261472 205.028247004 281.583542877
2412 49.630051 1.277619 -0.396442 0.0 12.2971798951 160.981012587 217.664788543
2413 32.540046 1.764945 -0.94566 0.0 12.2927403852 214.186378014 294.8563871
2414 48.511886 1.248997 -0.524799 0.0 12.2920724302 159.199250694 215.732811539
2415 43.676975 1.218828 -0.94059 0.0 12.2874530935 159.637194962 219.163631723
2416 50.471309 1.261005 -0.380916 0.0 12.2862752093 158.979950798 214.86872778
2417 35.290179 1.597828 -0.96065 0.0 12.2862126908 196.781930236 270.789995144
2418 51.084256 1.217028 -0.43138 0.0 12.2841162998 154.974224656 209.540050845
2419 52.898323 1.118763 -0.520848 0.0 12.2837150859 146.205192891 197.886048313
2420 33.328413 1.750984 -0.872556 0.0 12.28274001 212.639262766 292.056881786
2421 48.904611 1.024334 -0.958204 0.0 12.2813078442 141.93426478 194.872821959
2422 50.392382 1.11083 -0.684479 0.0 12.2808440161 147.197179306 200.124609377
2423 52.05229 1.052645 -0.700724 0.0 12.2792063667 141.934563515 193.000041166
2424 51.566827 1.114429 -0.60634 0.0 12.278630886 146.708016264 199.000696329
2425 35.776508 1.568149 -0.970007 0.0 12.2775797416 193.683055859 266.574624655
2426 49.314796 1.008985 -0.963141 0.0 12.2775199112 140.585760965 193.053583937
2427 35.784401 1.597116 -0.906416 0.0 12.2764283727 196.496330975 269.904833036
2428 48.620324 1.193427 -0.632816 0.0 12.2742566224 154.534787213 209.895632384
2429 51.151358 1.099131 -0.663866 0.0 12.2670273824 145.76576603 198.0356957
2430 32.158942 1.771606 -0.992883 0.0 12.2667530827 214.432595592 295.640559595
2431 33.713914 1.68363 -0.97622 0.0 12.2646883725 205.281740618 282.748646205
2432 50.563997 1.199085 -0.501496 0.0 12.2635744613 153.695321279 208.070802278
2433 50.714578 1.238743 -0.414843 0.0 12.2628698156 156.785869653 211.969916036
2434 47.386593 1.33394 -0.436246 0.0 12.2604181605 166.767060851 225.766095511
2435 52.472053 1.140579 -0.506338 0.0 12.2590064656 147.945367731 200.20760268
2436 51.008835 1.136803 -0.599783 0.0 12.2547742207 148.554983837 201.501106054
2437 39.087094 1.474821 -0.821017 0.0 12.2537858918 183.520557583 251.195707882
2438 50.416258 1.256833 -0.399339 0.0 12.2519285986 158.363220689 214.084531928
2439 45.480479 1.258538 -0.725169 0.0 12.2505356917 161.435156715 219.976609589
2440 52.905976 1.066598 -0.629372 0.0 12.2483349664 142.171011818 192.908049515
2441 39.196819 1.387574 -0.997324 0.0 12.24829394 175.614121649 241.777466215
2442 50.234936 1.018066 -0.889161 0.0 12.247654372 140.458919566 192.287534415
2443 53.131068 1.090154 -0.570915 0.0 12.2453289778 143.695464597 194.68934187
2444 49.855028 1.034541 -0.88073 0.0 12.2426810933 141.817640164 194.093818443
2445 49.171157 1.300264 -0.392585 0.0 12.2395709174 162.637867813 219.937388435
2446 49.344489 1.052957 -0.877393 0.0 12.235953149 143.402146082 196.250622023
2447 47.681361 1.120396 -0.852227 0.0 12.2353803562 149.310476205 204.196941256
2448 48.028412 1.104762 -0.860682 0.0 12.2331647925 147.929547574 202.359309103
2449 51.713314 1.197499 -0.443201 0.0 12.2327823249 152.618369598 206.357996363
2450 52.065569 1.162939 -0.490448 0.0 12.2324987121 149.714937296 202.566559604
2451 48.380584 1.089395 -0.868662 0.0 12.2296893472 146.570316033 200.548112816
2452 48.791082 1.072576 -0.875316 0.0 12.2289661772 145.10355972 198.57865693
2453 32.575861 1.773623 -0.94527 0.0 12.2205093987 213.970502564 294.562008875
2454 50.726033 1.261969 -0.377841 0.0 12.2185904157 158.316036204 213.956465749
2455 51.338847 1.218328 -0.427838 0.0 12.2140174193 154.353500019 208.683554159
2456 51.858284 1.113617 -0.602966 0.0 12.212177991 146.01004986 198.030388363
2457 33.377222 1.759158 -0.871479 0.0 12.2108173055 212.380827572 291.699328546
2458 49.473561 1.305228 -0.370971 0.0 12.207362612 162.594334986 219.815779465
2459 51.658482 1.186131 -0.473766 0.0 12.2053393608 151.550024592 205.015757902
2460 51.459003 1.096966 -0.660992 0.0 12.2043852754 144.99983872 196.971852376
2461 35.852234 1.604337 -0.904505 0.0 12.2019897385 196.211537614 269.500934445
2462 50.269867 1.128343 -0.671783 0.0 12.2017364582 148.022630445 201.186459742
2463 51.702463 1.084413 -0.672283 0.0 12.1991187273 143.910663666 195.544350216
2464 50.687251 1.170059 -0.56414 0.0 12.19802343 150.85953977 204.482897599
2465 32.186222 1.78052 -0.993161 0.0 12.1946228455 214.238911056 295.381924797
2466 50.968242 1.239793 -0.411656 0.0 12.1941126689 156.141120852 211.082239269
2467 33.746492 1.692338 -0.975946 0.0 12.190580406 205.097567109 282.497743239
2468 48.963201 1.031062 -0.956549 0.0 12.1894606359 141.820754179 194.705336821
2469 52.741337 1.141461 -0.502605 0.0 12.1886124243 147.335230606 199.361531204
2470 49.377641 1.015636 -0.961298 0.0 12.18494927 140.468853971 192.87970259
2471 46.450338 1.162088 -0.864671 0.0 12.1847397688 152.816006326 209.128078953
2472 42.904243 1.48527 -0.477763 0.0 12.1845413799 182.059117731 247.037861571
2473 53.234265 1.064973 -0.625491 0.0 12.1832611564 141.434496481 191.881495875
2474 49.797415 1.000519 -0.96536 0.0 12.180686884 139.147306286 191.090315615
2475 51.361506 1.139879 -0.587184 0.0 12.1765815289 148.011019875 200.694510639
2476 52.512327 1.056369 -0.68506 0.0 12.1736591891 141.242675368 191.961639482
2477 50.602069 1.261913 -0.394616 0.0 12.1726497337 157.98284982 213.556944705
2478 50.914149 1.156128 -0.582858 0.0 12.1722498258 149.471901577 202.6767854
2479 34.689796 1.659102 -0.934087 0.0 12.1714502423 201.420870904 277.004135716
2480 45.280459 1.281763 -0.710252 0.0 12.1695752757 162.740799577 221.68252983
2481 52.327014 1.16364 -0.487302 0.0 12.1636898113 149.09158954 201.705406522
2482 51.964108 1.199336 -0.439314 0.0 12.1607650777 152.040579302 205.558911938
2483 50.332429 1.024355 -0.886012 0.0 12.1560131485 140.293024199 192.0382688
2484 34.187535 1.717284 -0.876789 0.0 12.1536067852 207.094589401 284.394485167
2485 49.943269 1.040954 -0.877977 0.0 12.1516693077 141.660927429 193.860471213
2486 47.769987 1.12696 -0.849429 0.0 12.1476876771 149.133912038 203.936840297
2487 49.423537 1.059506 -0.875016 0.0 12.1455828761 143.254787013 196.033171412
2488 45.576653 1.343474 -0.56965 0.0 12.1439721115 167.460898447 227.343779095
2489 51.593326 1.219872 -0.424138 0.0 12.1432215554 153.745983397 207.844965748
2490 49.779915 1.301777 -0.372765 0.0 12.1419050913 161.520012948 218.353335118
2491 48.480025 1.095792 -0.865383 0.0 12.1406910618 146.385007709 200.271802537
2492 48.882446 1.079038 -0.872389 0.0 12.1392593144 144.934315705 198.326922238
2493 51.921984 1.186515 -0.470912 0.0 12.1376382323 150.896270891 204.114576379
2494 45.928975 1.185303 -0.865557 0.0 12.1362037078 154.520603756 211.488559932
2495 49.527276 1.166967 -0.654366 0.0 12.134901294 150.892261762 205.028980588
2496 35.003417 1.638553 -0.951696 0.0 12.1337344903 198.809051128 273.538370251
2497 50.631196 1.28489 -0.357262 0.0 12.1299724996 159.49421286 215.527261197
2498 35.546103 1.635734 -0.895096 0.0 12.1273709283 198.335221502 272.377420546
2499 35.489758 1.607878 -0.961859 0.0 12.125873909 195.62139297 269.204491103
2500 51.223336 1.241072 -0.408255 0.0 12.1244960605 155.507573275 210.209539383
2501 31.801827 1.818316 -0.989645 0.0 12.1222572772 217.01051111 299.220003498
2502 43.439477 1.250495 -0.930066 0.0 12.1220163289 160.912983045 220.844525649
2503 53.015224 1.142536 -0.498561 0.0 12.1170690403 146.730826171 198.522346197
2504 33.367706 1.727895 -0.971697 0.0 12.1156103542 207.634910887 285.99620713
2505 41.969402 1.460515 -0.623326 0.0 12.1125457734 179.34545535 244.050447517
2506 50.430808 1.136435 -0.66283 0.0 12.1111356276 147.880896245 200.94483135
2507 51.672222 1.138598 -0.583639 0.0 12.1106151483 147.255979026 199.645823129
2508 48.672462 1.219227 -0.610968 0.0 12.1091222359 155.219097225 210.726793966
2509 50.433216 1.144145 -0.648252 0.0 12.1069347628 148.415160214 201.592862714
2510 50.855575 1.262942 -0.3916 0.0 12.1046656963 157.325661942 212.653572943
2511 50.669207 1.223761 -0.478906 0.0 12.1017065398 154.281352182 208.795210721
2512 51.230244 1.123697 -0.641695 0.0 12.0972430549 146.352548945 198.724017819
2513 49.024448 1.038007 -0.95462 0.0 12.0968647189 141.709054073 194.538230534
2514 53.405232 1.070341 -0.620689 0.0 12.095985746 141.153517734 191.476135291
2515 50.560148 1.281247 -0.375821 0.0 12.0943345713 158.912835047 214.786367351
2516 52.59062 1.164566 -0.48391 0.0 12.0938725912 148.478147616 200.857120992
2517 49.437911 1.022421 -0.95958 0.0 12.0923437286 140.355463241 192.711823773
2518 38.933168 1.423387 -0.987988 0.0 12.0884848095 177.193997822 243.88885681
2519 51.083603 1.161642 -0.577959 0.0 12.0875837312 149.162714414 202.234557128
2520 49.863621 1.007209 -0.963384 0.0 12.0874556551 139.028322715 190.912494186
2521 45.397115 1.28796 -0.706918 0.0 12.0873034808 162.455530791 221.274995948
2522 52.671923 1.062008 -0.68025 0.0 12.0852868536 140.984086026 191.583623819
2523 52.983544 1.090786 -0.60786 0.0 12.0768841897 142.738086462 193.580471492
2524 35.293783 1.610086 -0.996137 0.0 12.0724598432 195.17901313 268.912326305
2525 51.847307 1.221669 -0.420295 0.0 12.0717876951 153.152039012 207.024862097
2526 52.183288 1.187187 -0.467941 0.0 12.0692487052 150.260199038 203.237467814
2527 50.427622 1.030771 -0.882979 0.0 12.0643270892 140.130397609 191.794571031
2528 50.886312 1.286083 -0.354168 0.0 12.0620451172 158.831396808 214.617592233
2529 50.028555 1.047501 -0.875364 0.0 12.0606709607 141.50847589 193.634263511
2530 49.645084 1.000991 -0.995831 0.0 12.0565453632 138.576282728 190.559762994
2531 49.502412 1.066163 -0.872659 0.0 12.0551647103 143.107781407 195.816546579
2532 51.479496 1.242587 -0.404655 0.0 12.0541378341 154.88563474 209.352454971
2533 35.611013 1.643425 -0.893192 0.0 12.0528887521 198.061129785 271.989301315
2534 49.384251 1.224611 -0.566068 0.0 12.0520762157 154.744320541 209.840534787
2535 48.578709 1.102302 -0.862156 0.0 12.0516541715 146.20105685 199.997985263
2536 31.827543 1.827706 -0.989917 0.0 12.0500259494 216.823357166 298.971016383
2537 48.974849 1.085592 -0.869433 0.0 12.0495175277 144.763745326 198.073362306
2538 51.962008 1.138011 -0.580313 0.0 12.0439224884 146.560822355 198.680793219
2539 51.771505 1.210682 -0.451305 0.0 12.0430657574 152.114652916 205.718386879
2540 33.397938 1.736957 -0.971612 0.0 12.0419117126 207.452164233 285.749589179
2541 51.110456 1.26421 -0.388365 0.0 12.0357175944 156.680239134 211.7659875
2542 42.944739 1.514154 -0.454314 0.0 12.035086456 182.989676296 248.255472509
2543 51.540972 1.121674 -0.638701 0.0 12.0342337625 145.581295385 197.653162992
2544 50.301138 1.154075 -0.650943 0.0 12.032974165 148.702556373 202.009064216
2545 50.764043 1.19569 -0.541518 0.0 12.0316760781 151.506946252 205.275649031
2546 34.404893 1.70083 -0.925394 0.0 12.0234695399 203.498995559 279.833644481
2547 52.858432 1.165695 -0.480212 0.0 12.0229355814 147.871234649 200.016863886
2548 48.587359 1.151883 -0.768518 0.0 12.0187538478 149.526699829 203.895413951
2549 50.750219 1.286422 -0.3711 0.0 12.0154670938 158.520977696 214.244805871
2550 53.311062 1.089342 -0.60402 0.0 12.0113131793 142.001342399 192.555009997
2551 51.440257 1.164912 -0.565255 0.0 12.0093753693 148.613200783 201.423120625
2552 53.578573 1.075887 -0.615713 0.0 12.008131323 140.874717435 191.073251787
2553 33.897571 1.760073 -0.868045 0.0 12.0079019248 209.286995216 287.394554242
2554 45.198311 1.311694 -0.691785 0.0 12.0073682738 163.776364863 223.003959645
2555 50.975467 1.181717 -0.561193 0.0 12.0050081396 150.119230738 203.469867495
2556 49.083627 1.044936 -0.95297 0.0 12.0049371238 141.594291564 194.369295156
2557 52.444285 1.188122 -0.464797 0.0 12.0000294055 149.638333231 202.379454502
2558 52.100785 1.223721 -0.41631 0.0 11.9998078964 152.571466556 206.222991649
2559 52.544166 1.081794 -0.664022 0.0 11.9997434642 141.901122927 192.751717318
2560 49.49556 1.029342 -0.95799 0.0 11.9997117511 140.245581832 192.549955289
2561 52.832175 1.067736 -0.675452 0.0 11.9967447225 140.725262305 191.205743542
2562 35.325116 1.618956 -0.995877 0.0 11.9960727112 195.019049032 268.694084578
2563 49.927331 1.014035 -0.961529 0.0 11.9942083242 138.912686404 190.740404718
2564 51.735984 1.24435 -0.400883 0.0 11.9831502075 154.276293844 208.512459218
2565 34.717918 1.680589 -0.942257 0.0 11.9823976892 200.884255564 276.353276884
2566 35.302645 1.675718 -0.883672 0.0 11.9778636932 200.233304466 274.935814021
2567 52.036957 1.211268 -0.448377 0.0 11.9753386503 151.458304318 204.814371265
2568 50.802788 1.309241 -0.333218 0.0 11.9743740416 159.999790388 216.181812952
2569 35.203182 1.648913 -0.95332 0.0 11.9743261547 197.607667422 271.900456505
2570 50.520211 1.037318 -0.880073 0.0 11.9726137076 139.971458333 191.557108468
2571 50.91656 1.021132 -0.887335 0.0 11.9716363646 138.638198904 189.776420787
2572 50.110785 1.054186 -0.872894 0.0 11.969698143 141.360405112 193.415377904
